"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_001MA","B19001_001EA","B19001_002E","B19001_002M","B19001_002MA","B19001_002EA","B19001_003E","B19001_003M","B19001_003MA","B19001_003EA","B19001_004E","B19001_004M","B19001_004MA","B19001_004EA","B19001_005E","B19001_005M","B19001_005MA","B19001_005EA","B19001_006E","B19001_006M","B19001_006MA","B19001_006EA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008M","B19001_008MA","B19001_008EA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013EA","B19001_013M","B19001_013MA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016M","B19001_016MA","B19001_016EA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330072003","Block Group 3, Census Tract 72, King County, Washington","1635","286","null","null","120","84","null","null","0","12","null","null","0","12","null","null","127","163","null","null","154","169","null","null","66","73","null","null","32","53","null","null","0","null","12","null","0","null","12","null","52","82","null","null","88","null","81","null","205","null","119","null","355","null","167","null","113","null","110","null","262","144","null","null","61","null","54","null",
"1500000US530330073001","Block Group 1, Census Tract 73, King County, Washington","2073","248","null","null","164","97","null","null","69","89","null","null","44","38","null","null","75","97","null","null","73","63","null","null","38","43","null","null","16","28","null","null","0","null","12","null","52","null","52","null","105","72","null","null","160","null","112","null","160","null","97","null","503","null","208","null","224","null","128","null","185","124","null","null","205","null","96","null",
"1500000US530330073002","Block Group 2, Census Tract 73, King County, Washington","1407","173","null","null","210","140","null","null","85","62","null","null","0","12","null","null","95","71","null","null","193","136","null","null","53","43","null","null","135","100","null","null","131","null","97","null","17","null","27","null","54","49","null","null","36","null","37","null","89","null","67","null","110","null","66","null","32","null","36","null","74","64","null","null","93","null","72","null",
"1500000US530330073003","Block Group 3, Census Tract 73, King County, Washington","1370","210","null","null","68","60","null","null","0","12","null","null","20","32","null","null","0","12","null","null","0","12","null","null","0","12","null","null","16","26","null","null","31","null","38","null","0","null","12","null","52","47","null","null","95","null","102","null","72","null","60","null","229","null","131","null","139","null","119","null","232","105","null","null","416","null","115","null",
"1500000US530330074011","Block Group 1, Census Tract 74.01, King County, Washington","815","121","null","null","0","12","null","null","0","12","null","null","25","37","null","null","23","36","null","null","28","44","null","null","56","53","null","null","0","12","null","null","23","null","26","null","63","null","47","null","89","72","null","null","88","null","58","null","138","null","76","null","84","null","67","null","83","null","62","null","56","53","null","null","59","null","49","null",
"1500000US530330074012","Block Group 2, Census Tract 74.01, King County, Washington","1179","180","null","null","118","134","null","null","0","12","null","null","71","90","null","null","73","64","null","null","103","71","null","null","36","42","null","null","52","48","null","null","18","null","28","null","19","null","30","null","157","132","null","null","115","null","87","null","104","null","77","null","50","null","51","null","136","null","82","null","69","57","null","null","58","null","48","null",
"1500000US530330074013","Block Group 3, Census Tract 74.01, King County, Washington","880","105","null","null","0","12","null","null","0","12","null","null","43","48","null","null","34","37","null","null","0","12","null","null","37","43","null","null","18","28","null","null","0","null","12","null","45","null","50","null","14","23","null","null","106","null","64","null","104","null","72","null","160","null","63","null","100","null","53","null","126","76","null","null","93","null","97","null",
"1500000US530330074014","Block Group 4, Census Tract 74.01, King County, Washington","968","148","null","null","62","56","null","null","23","36","null","null","0","12","null","null","44","48","null","null","58","54","null","null","41","46","null","null","33","52","null","null","13","null","21","null","26","null","30","null","153","82","null","null","86","null","69","null","130","null","83","null","37","null","42","null","36","null","42","null","164","97","null","null","62","null","55","null",
"1500000US530330074021","Block Group 1, Census Tract 74.02, King County, Washington","1257","159","null","null","85","93","null","null","0","12","null","null","36","39","null","null","17","27","null","null","22","35","null","null","54","51","null","null","36","42","null","null","50","null","47","null","24","null","40","null","117","77","null","null","73","null","58","null","340","null","138","null","245","null","116","null","115","null","72","null","25","32","null","null","18","null","29","null",
"1500000US530330074022","Block Group 2, Census Tract 74.02, King County, Washington","1148","185","null","null","52","38","null","null","80","63","null","null","114","96","null","null","68","53","null","null","136","106","null","null","100","80","null","null","53","51","null","null","17","null","28","null","94","null","102","null","58","55","null","null","40","null","46","null","56","null","52","null","39","null","42","null","55","null","52","null","165","86","null","null","21","null","34","null",
"1500000US530330074023","Block Group 3, Census Tract 74.02, King County, Washington","1294","175","null","null","110","67","null","null","68","56","null","null","18","28","null","null","156","101","null","null","95","92","null","null","51","45","null","null","101","108","null","null","38","null","43","null","44","null","50","null","54","50","null","null","188","null","92","null","132","null","91","null","42","null","40","null","41","null","46","null","32","36","null","null","124","null","47","null",
"1500000US530330075001","Block Group 1, Census Tract 75, King County, Washington","1136","275","null","null","278","222","null","null","145","107","null","null","22","37","null","null","0","12","null","null","0","12","null","null","56","71","null","null","0","12","null","null","91","null","85","null","25","null","42","null","28","45","null","null","159","null","166","null","86","null","84","null","83","null","86","null","0","null","12","null","163","133","null","null","0","null","12","null",
"1500000US530330075002","Block Group 2, Census Tract 75, King County, Washington","1065","225","null","null","28","47","null","null","53","86","null","null","55","46","null","null","59","68","null","null","30","48","null","null","30","50","null","null","54","65","null","null","0","null","12","null","25","null","41","null","73","76","null","null","89","null","82","null","35","null","58","null","102","null","98","null","177","null","180","null","165","157","null","null","90","null","84","null",
"1500000US530330075003","Block Group 3, Census Tract 75, King County, Washington","1220","280","null","null","47","56","null","null","67","85","null","null","0","12","null","null","0","12","null","null","0","12","null","null","42","59","null","null","55","61","null","null","0","null","12","null","0","null","12","null","128","115","null","null","223","null","180","null","233","null","225","null","87","null","68","null","123","null","107","null","80","97","null","null","135","null","137","null",
"1500000US530330075004","Block Group 4, Census Tract 75, King County, Washington","1945","278","null","null","107","102","null","null","199","156","null","null","41","87","null","null","31","49","null","null","30","48","null","null","26","42","null","null","182","119","null","null","26","null","43","null","27","null","44","null","145","123","null","null","307","null","210","null","323","null","228","null","190","null","135","null","55","null","65","null","144","134","null","null","112","null","112","null",
"1500000US530330075005","Block Group 5, Census Tract 75, King County, Washington","855","204","null","null","31","53","null","null","28","45","null","null","0","12","null","null","14","33","null","null","27","43","null","null","15","25","null","null","30","47","null","null","29","null","46","null","0","null","12","null","153","135","null","null","28","null","46","null","202","null","184","null","28","null","45","null","140","null","146","null","41","54","null","null","89","null","81","null",
"1500000US530330076001","Block Group 1, Census Tract 76, King County, Washington","666","100","null","null","47","43","null","null","0","12","null","null","53","71","null","null","0","12","null","null","0","12","null","null","52","57","null","null","0","12","null","null","18","null","27","null","37","null","41","null","31","36","null","null","41","null","41","null","66","null","47","null","133","null","69","null","41","null","39","null","15","24","null","null","132","null","66","null",
"1500000US530330076002","Block Group 2, Census Tract 76, King County, Washington","859","122","null","null","69","83","null","null","53","61","null","null","23","28","null","null","0","12","null","null","11","18","null","null","0","12","null","null","34","32","null","null","0","null","12","null","49","null","59","null","24","29","null","null","126","null","73","null","95","null","85","null","120","null","105","null","46","null","43","null","89","56","null","null","120","null","65","null",
"1500000US530330076003","Block Group 3, Census Tract 76, King County, Washington","748","115","null","null","15","23","null","null","8","13","null","null","0","12","null","null","33","40","null","null","8","14","null","null","21","34","null","null","14","23","null","null","107","null","84","null","63","null","48","null","73","57","null","null","36","null","41","null","84","null","59","null","95","null","88","null","63","null","60","null","23","21","null","null","105","null","60","null",
"1500000US530330077001","Block Group 1, Census Tract 77, King County, Washington","576","94","null","null","15","23","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","12","21","null","null","0","12","null","null","0","null","12","null","0","null","12","null","37","40","null","null","74","null","56","null","99","null","76","null","101","null","71","null","33","null","34","null","104","62","null","null","101","null","52","null",
"1500000US530330077002","Block Group 2, Census Tract 77, King County, Washington","527","94","null","null","0","12","null","null","0","12","null","null","20","32","null","null","0","12","null","null","0","12","null","null","18","29","null","null","14","23","null","null","19","null","30","null","0","null","12","null","19","30","null","null","47","null","47","null","61","null","70","null","43","null","51","null","58","null","44","null","95","61","null","null","133","null","68","null",
"1500000US530330077003","Block Group 3, Census Tract 77, King County, Washington","426","109","null","null","0","12","null","null","78","111","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","21","33","null","null","9","null","20","null","0","null","12","null","0","12","null","null","30","null","33","null","54","null","49","null","30","null","35","null","13","null","22","null","42","40","null","null","149","null","65","null",
"1500000US530330077004","Block Group 4, Census Tract 77, King County, Washington","921","125","null","null","16","25","null","null","0","12","null","null","0","12","null","null","22","35","null","null","27","39","null","null","17","27","null","null","77","60","null","null","0","null","12","null","20","null","31","null","57","89","null","null","142","null","82","null","130","null","71","null","52","null","54","null","108","null","72","null","86","63","null","null","167","null","99","null",
"1500000US530330078001","Block Group 1, Census Tract 78, King County, Washington","589","115","null","null","19","31","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","10","null","16","null","9","15","null","null","20","null","32","null","18","null","30","null","34","null","39","null","73","null","89","null","28","32","null","null","378","null","123","null",
"1500000US530330078002","Block Group 2, Census Tract 78, King County, Washington","750","111","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","77","70","null","null","32","37","null","null","0","null","12","null","13","null","19","null","0","12","null","null","6","null","11","null","14","null","21","null","42","null","39","null","102","null","85","null","65","52","null","null","399","null","125","null",
"1500000US530330078003","Block Group 3, Census Tract 78, King County, Washington","563","93","null","null","70","69","null","null","19","29","null","null","0","12","null","null","0","12","null","null","32","54","null","null","17","28","null","null","19","30","null","null","0","null","12","null","17","null","27","null","0","12","null","null","75","null","67","null","19","null","31","null","65","null","60","null","24","null","28","null","16","26","null","null","190","null","90","null",
"1500000US530330078004","Block Group 4, Census Tract 78, King County, Washington","402","72","null","null","0","12","null","null","20","33","null","null","0","12","null","null","25","37","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","48","43","null","null","20","null","32","null","32","null","38","null","18","null","29","null","47","null","45","null","76","49","null","null","116","null","53","null",
