"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_001MA","B19001_001EA","B19001_002E","B19001_002M","B19001_002MA","B19001_002EA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004M","B19001_004MA","B19001_004EA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008M","B19001_008MA","B19001_008EA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012M","B19001_012MA","B19001_012EA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014M","B19001_014MA","B19001_014EA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1500000US530330323092","Block Group 2, Census Tract 323.09, King County, Washington","1878","192","null","null","126","83","null","null","61","null","53","null","34","37","null","null","0","null","12","null","56","null","42","null","40","38","null","null","106","108","null","null","0","12","null","null","18","null","29","null","114","null","72","null","127","73","null","null","274","130","null","null","277","98","null","null","118","null","72","null","452","null","132","null","75","null","52","null",
"1500000US530330323093","Block Group 3, Census Tract 323.09, King County, Washington","667","89","null","null","15","24","null","null","0","null","12","null","0","12","null","null","12","null","20","null","0","null","12","null","0","12","null","null","11","20","null","null","0","12","null","null","11","null","19","null","0","null","12","null","54","47","null","null","8","16","null","null","91","55","null","null","93","null","49","null","211","null","77","null","161","null","73","null",
"1500000US530330323111","Block Group 1, Census Tract 323.11, King County, Washington","426","67","null","null","19","30","null","null","20","null","33","null","0","12","null","null","6","null","12","null","35","null","41","null","21","32","null","null","0","12","null","null","0","12","null","null","0","null","12","null","31","null","37","null","16","25","null","null","0","12","null","null","31","36","null","null","16","null","26","null","36","null","42","null","195","null","77","null",
"1500000US530330323112","Block Group 2, Census Tract 323.11, King County, Washington","496","110","null","null","20","32","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","13","22","null","null","18","28","null","null","49","52","null","null","0","null","12","null","0","null","12","null","21","34","null","null","99","62","null","null","47","43","null","null","37","null","40","null","111","null","77","null","81","null","47","null",
"1500000US530330323113","Block Group 3, Census Tract 323.11, King County, Washington","310","59","null","null","14","24","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","31","36","null","null","0","12","null","null","11","null","19","null","13","null","22","null","34","34","null","null","0","12","null","null","82","55","null","null","16","null","26","null","81","null","45","null","28","null","28","null",
"1500000US530330323114","Block Group 4, Census Tract 323.11, King County, Washington","517","90","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","10","null","19","null","0","12","null","null","11","18","null","null","0","12","null","null","34","null","29","null","16","null","26","null","46","45","null","null","53","53","null","null","26","29","null","null","23","null","25","null","127","null","72","null","171","null","85","null",
"1500000US530330323115","Block Group 5, Census Tract 323.11, King County, Washington","380","113","null","null","71","105","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","19","null","30","null","0","12","null","null","85","65","null","null","39","44","null","null","0","null","12","null","49","null","40","null","117","null","89","null",
"1500000US530330323131","Block Group 1, Census Tract 323.13, King County, Washington","293","77","null","null","0","12","null","null","21","null","30","null","0","12","null","null","0","null","12","null","0","null","12","null","15","24","null","null","0","12","null","null","15","24","null","null","0","null","12","null","31","null","36","null","0","12","null","null","0","12","null","null","68","54","null","null","42","null","39","null","9","null","18","null","92","null","67","null",
"1500000US530330323132","Block Group 2, Census Tract 323.13, King County, Washington","568","88","null","null","27","33","null","null","0","null","12","null","0","12","null","null","15","null","24","null","12","null","19","null","13","20","null","null","79","52","null","null","40","39","null","null","0","null","12","null","35","null","34","null","39","36","null","null","66","47","null","null","35","34","null","null","27","null","31","null","83","null","48","null","97","null","76","null",
"1500000US530330323133","Block Group 3, Census Tract 323.13, King County, Washington","239","59","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","77","65","null","null","0","null","12","null","34","null","35","null","128","null","56","null",
"1500000US530330323134","Block Group 4, Census Tract 323.13, King County, Washington","1232","121","null","null","47","43","null","null","14","null","23","null","0","12","null","null","13","null","21","null","15","null","24","null","26","31","null","null","6","12","null","null","23","29","null","null","31","null","36","null","101","null","78","null","224","115","null","null","302","114","null","null","142","63","null","null","140","null","77","null","87","null","53","null","61","null","50","null",
"1500000US530330323151","Block Group 1, Census Tract 323.15, King County, Washington","758","94","null","null","0","12","null","null","18","null","28","null","32","31","null","null","10","null","17","null","6","null","11","null","0","12","null","null","0","12","null","null","0","12","null","null","43","null","56","null","24","null","22","null","69","39","null","null","112","53","null","null","59","41","null","null","92","null","61","null","73","null","43","null","220","null","77","null",
"1500000US530330323152","Block Group 2, Census Tract 323.15, King County, Washington","610","105","null","null","39","48","null","null","12","null","19","null","0","12","null","null","0","null","12","null","0","null","12","null","13","20","null","null","46","46","null","null","23","18","null","null","0","null","12","null","27","null","26","null","25","28","null","null","30","30","null","null","91","49","null","null","83","null","39","null","92","null","55","null","129","null","84","null",
"1500000US530330323153","Block Group 3, Census Tract 323.15, King County, Washington","658","96","null","null","21","23","null","null","0","null","12","null","0","12","null","null","8","null","13","null","9","null","15","null","14","17","null","null","0","12","null","null","16","24","null","null","9","null","14","null","37","null","34","null","11","18","null","null","40","23","null","null","80","51","null","null","97","null","65","null","113","null","62","null","203","null","61","null",
"1500000US530330323161","Block Group 1, Census Tract 323.16, King County, Washington","280","48","null","null","8","12","null","null","0","null","12","null","7","12","null","null","14","null","15","null","0","null","12","null","0","12","null","null","5","8","null","null","0","12","null","null","7","null","12","null","0","null","12","null","16","18","null","null","6","9","null","null","39","37","null","null","15","null","17","null","19","null","22","null","144","null","72","null",
"1500000US530330323162","Block Group 2, Census Tract 323.16, King County, Washington","539","64","null","null","0","12","null","null","0","null","12","null","0","12","null","null","9","null","15","null","0","null","12","null","6","9","null","null","0","12","null","null","19","19","null","null","8","null","13","null","23","null","28","null","14","17","null","null","12","15","null","null","77","48","null","null","70","null","38","null","143","null","52","null","158","null","53","null",
"1500000US530330323163","Block Group 3, Census Tract 323.16, King County, Washington","636","78","null","null","45","33","null","null","8","null","13","null","6","10","null","null","0","null","12","null","7","null","10","null","17","19","null","null","0","12","null","null","9","14","null","null","6","null","9","null","7","null","13","null","12","14","null","null","69","47","null","null","51","43","null","null","40","null","28","null","41","null","30","null","318","null","72","null",
"1500000US530330323164","Block Group 4, Census Tract 323.16, King County, Washington","409","67","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","8","null","13","null","0","12","null","null","0","12","null","null","0","12","null","null","31","null","32","null","0","null","12","null","25","23","null","null","28","26","null","null","45","25","null","null","32","null","33","null","70","null","42","null","170","null","57","null",
"1500000US530330323171","Block Group 1, Census Tract 323.17, King County, Washington","531","83","null","null","20","30","null","null","0","null","12","null","10","15","null","null","0","null","12","null","0","null","12","null","27","33","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","15","25","null","null","20","24","null","null","39","40","null","null","26","null","29","null","123","null","74","null","251","null","76","null",
"1500000US530330323172","Block Group 2, Census Tract 323.17, King County, Washington","479","73","null","null","22","34","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","15","24","null","null","0","12","null","null","0","null","12","null","0","null","12","null","41","49","null","null","15","23","null","null","37","42","null","null","0","null","12","null","194","null","87","null","155","null","65","null",
"1500000US530330323173","Block Group 3, Census Tract 323.17, King County, Washington","459","71","null","null","14","22","null","null","10","null","16","null","0","12","null","null","0","null","12","null","39","null","44","null","15","24","null","null","0","12","null","null","0","12","null","null","28","null","32","null","31","null","37","null","51","48","null","null","16","26","null","null","67","50","null","null","102","null","84","null","19","null","31","null","67","null","54","null",
"1500000US530330323174","Block Group 4, Census Tract 323.17, King County, Washington","315","71","null","null","11","17","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","16","null","24","null","18","20","null","null","28","30","null","null","4","9","null","null","107","null","67","null","78","null","79","null","53","null","48","null",
"1500000US530330323175","Block Group 5, Census Tract 323.17, King County, Washington","371","63","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","11","17","null","null","34","54","null","null","114","65","null","null","25","null","29","null","44","null","44","null","143","null","69","null",
"1500000US530330323181","Block Group 1, Census Tract 323.18, King County, Washington","742","61","null","null","22","26","null","null","0","null","12","null","0","12","null","null","0","null","12","null","9","null","14","null","10","15","null","null","9","13","null","null","0","12","null","null","0","null","12","null","19","null","22","null","35","27","null","null","61","39","null","null","49","29","null","null","123","null","50","null","212","null","68","null","193","null","81","null",
"1500000US530330323182","Block Group 2, Census Tract 323.18, King County, Washington","390","52","null","null","11","16","null","null","0","null","12","null","10","15","null","null","0","null","12","null","10","null","15","null","0","12","null","null","0","12","null","null","9","14","null","null","0","null","12","null","0","null","12","null","36","21","null","null","53","40","null","null","24","21","null","null","55","null","34","null","103","null","49","null","79","null","48","null",
"1500000US530330323183","Block Group 3, Census Tract 323.18, King County, Washington","279","48","null","null","0","12","null","null","0","null","12","null","10","15","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","19","null","15","null","9","14","null","null","0","12","null","null","38","37","null","null","10","null","15","null","97","null","46","null","96","null","44","null",
"1500000US530330323184","Block Group 4, Census Tract 323.18, King County, Washington","568","76","null","null","0","12","null","null","9","null","15","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","8","13","null","null","8","null","14","null","9","null","13","null","19","21","null","null","31","29","null","null","90","60","null","null","78","null","44","null","129","null","65","null","187","null","63","null",
"1500000US530330323191","Block Group 1, Census Tract 323.19, King County, Washington","219","64","null","null","0","12","null","null","0","null","12","null","17","27","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","6","null","13","null","28","32","null","null","7","15","null","null","15","26","null","null","34","null","43","null","53","null","51","null","59","null","43","null",
"1500000US530330323192","Block Group 2, Census Tract 323.19, King County, Washington","688","121","null","null","0","12","null","null","0","null","12","null","19","30","null","null","0","null","12","null","20","null","32","null","0","12","null","null","21","33","null","null","34","51","null","null","0","null","12","null","16","null","25","null","66","61","null","null","21","34","null","null","128","95","null","null","90","null","60","null","122","null","70","null","151","null","69","null",
"1500000US530330323193","Block Group 3, Census Tract 323.19, King County, Washington","951","196","null","null","99","76","null","null","78","null","101","null","13","22","null","null","37","null","42","null","72","null","83","null","20","31","null","null","0","12","null","null","36","41","null","null","14","null","23","null","172","null","86","null","32","40","null","null","64","54","null","null","105","85","null","null","40","null","46","null","131","null","142","null","38","null","43","null",
"1500000US530330323194","Block Group 4, Census Tract 323.19, King County, Washington","637","132","null","null","81","103","null","null","0","null","12","null","36","38","null","null","35","null","27","null","49","null","49","null","36","43","null","null","18","28","null","null","74","60","null","null","33","null","39","null","27","null","33","null","92","77","null","null","98","71","null","null","22","24","null","null","36","null","42","null","0","null","12","null","0","null","12","null",
"1500000US530330323201","Block Group 1, Census Tract 323.20, King County, Washington","430","65","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","9","null","14","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","7","11","null","null","69","45","null","null","71","45","null","null","55","null","38","null","47","null","29","null","172","null","56","null",
"1500000US530330323202","Block Group 2, Census Tract 323.20, King County, Washington","505","75","null","null","0","12","null","null","9","null","13","null","0","12","null","null","28","null","31","null","14","null","20","null","0","12","null","null","9","15","null","null","7","10","null","null","10","null","17","null","7","null","12","null","46","47","null","null","70","50","null","null","79","35","null","null","33","null","24","null","80","null","65","null","113","null","48","null",
"1500000US530330323203","Block Group 3, Census Tract 323.20, King County, Washington","605","58","null","null","20","23","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","8","13","null","null","8","12","null","null","9","15","null","null","0","null","12","null","0","null","12","null","30","23","null","null","88","42","null","null","58","33","null","null","50","null","36","null","118","null","43","null","216","null","66","null",
"1500000US530330323211","Block Group 1, Census Tract 323.21, King County, Washington","326","44","null","null","9","14","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","22","25","null","null","0","12","null","null","0","null","12","null","11","null","16","null","9","14","null","null","9","15","null","null","18","20","null","null","74","null","43","null","6","null","11","null","168","null","55","null",
"1500000US530330323212","Block Group 2, Census Tract 323.21, King County, Washington","384","62","null","null","23","36","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","9","14","null","null","0","12","null","null","33","null","26","null","17","null","20","null","19","20","null","null","26","25","null","null","63","35","null","null","28","null","42","null","65","null","35","null","101","null","43","null",
"1500000US530330323213","Block Group 3, Census Tract 323.21, King County, Washington","633","77","null","null","30","29","null","null","0","null","12","null","0","12","null","null","9","null","14","null","0","null","12","null","0","12","null","null","10","16","null","null","5","10","null","null","0","null","12","null","10","null","15","null","0","12","null","null","31","21","null","null","39","29","null","null","53","null","34","null","75","null","42","null","371","null","74","null",
"1500000US530330323214","Block Group 4, Census Tract 323.21, King County, Washington","453","61","null","null","9","14","null","null","9","null","14","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","9","15","null","null","0","null","12","null","21","null","23","null","8","13","null","null","29","26","null","null","5","9","null","null","51","null","32","null","38","null","29","null","274","null","64","null",
"1500000US530330323221","Block Group 1, Census Tract 323.22, King County, Washington","388","48","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","15","null","18","null","8","12","null","null","15","17","null","null","0","12","null","null","0","null","12","null","6","null","10","null","17","20","null","null","68","43","null","null","40","28","null","null","9","null","14","null","71","null","39","null","139","null","48","null",
"1500000US530330323222","Block Group 2, Census Tract 323.22, King County, Washington","286","45","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","10","null","15","null","0","12","null","null","9","16","null","null","0","12","null","null","11","null","16","null","0","null","12","null","10","17","null","null","20","21","null","null","48","27","null","null","19","null","21","null","24","null","22","null","135","null","62","null",
"1500000US530330323223","Block Group 3, Census Tract 323.22, King County, Washington","502","60","null","null","0","12","null","null","0","null","12","null","9","13","null","null","0","null","12","null","11","null","19","null","0","12","null","null","0","12","null","null","0","12","null","null","10","null","15","null","6","null","11","null","24","22","null","null","51","31","null","null","82","47","null","null","51","null","31","null","123","null","52","null","135","null","63","null",
"1500000US530330323231","Block Group 1, Census Tract 323.23, King County, Washington","499","118","null","null","0","12","null","null","0","null","12","null","11","17","null","null","0","null","12","null","0","null","12","null","0","12","null","null","64","101","null","null","0","12","null","null","0","null","12","null","18","null","30","null","49","44","null","null","41","43","null","null","78","52","null","null","66","null","57","null","93","null","63","null","79","null","59","null",
"1500000US530330323232","Block Group 2, Census Tract 323.23, King County, Washington","708","107","null","null","31","35","null","null","0","null","12","null","0","12","null","null","16","null","28","null","74","null","48","null","16","25","null","null","33","39","null","null","0","12","null","null","49","null","45","null","50","null","42","null","115","66","null","null","17","26","null","null","66","49","null","null","27","null","32","null","65","null","47","null","149","null","88","null",
"1500000US530330323233","Block Group 3, Census Tract 323.23, King County, Washington","496","97","null","null","0","12","null","null","0","null","12","null","0","12","null","null","10","null","17","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","13","null","21","null","14","null","19","null","10","16","null","null","73","51","null","null","60","46","null","null","47","null","46","null","59","null","37","null","210","null","100","null",
"1500000US530330323234","Block Group 4, Census Tract 323.23, King County, Washington","508","91","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","25","null","28","null","41","46","null","null","37","45","null","null","75","50","null","null","130","null","85","null","44","null","36","null","156","null","98","null",
"1500000US530330323241","Block Group 1, Census Tract 323.24, King County, Washington","319","62","null","null","14","21","null","null","0","null","12","null","0","12","null","null","0","null","12","null","15","null","24","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","55","null","43","null","47","45","null","null","52","39","null","null","52","40","null","null","34","null","34","null","24","null","27","null","26","null","31","null",
"1500000US530330323242","Block Group 2, Census Tract 323.24, King County, Washington","470","116","null","null","65","80","null","null","0","null","12","null","0","12","null","null","16","null","26","null","0","null","12","null","0","12","null","null","0","12","null","null","86","86","null","null","0","null","12","null","0","null","12","null","70","56","null","null","65","52","null","null","11","19","null","null","11","null","18","null","58","null","47","null","88","null","89","null",
"1500000US530330323243","Block Group 3, Census Tract 323.24, King County, Washington","906","118","null","null","18","28","null","null","80","null","65","null","18","28","null","null","30","null","36","null","46","null","64","null","17","27","null","null","37","41","null","null","0","12","null","null","0","null","12","null","98","null","69","null","189","125","null","null","149","87","null","null","107","65","null","null","25","null","29","null","25","null","22","null","67","null","49","null",
"1500000US530330323244","Block Group 4, Census Tract 323.24, King County, Washington","523","90","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","11","17","null","null","31","null","33","null","11","null","19","null","30","34","null","null","30","30","null","null","135","62","null","null","53","null","42","null","122","null","69","null","100","null","64","null",
"1500000US530330323251","Block Group 1, Census Tract 323.25, King County, Washington","142","47","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","19","33","null","null","0","null","12","null","0","null","12","null","0","12","null","null","11","20","null","null","26","33","null","null","18","null","29","null","3","null","9","null","65","null","55","null",
"1500000US530330323252","Block Group 2, Census Tract 323.25, King County, Washington","802","151","null","null","36","41","null","null","27","null","46","null","67","84","null","null","13","null","21","null","12","null","22","null","0","12","null","null","0","12","null","null","16","25","null","null","46","null","53","null","74","null","85","null","48","45","null","null","127","76","null","null","84","54","null","null","25","null","30","null","84","null","57","null","143","null","85","null",
"1500000US530330323253","Block Group 3, Census Tract 323.25, King County, Washington","1240","172","null","null","13","20","null","null","116","null","109","null","0","12","null","null","44","null","44","null","10","null","17","null","11","19","null","null","38","45","null","null","0","12","null","null","0","null","12","null","28","null","33","null","128","76","null","null","98","66","null","null","337","141","null","null","108","null","64","null","128","null","74","null","181","null","110","null",
"1500000US530330323261","Block Group 1, Census Tract 323.26, King County, Washington","480","48","null","null","11","16","null","null","0","null","12","null","0","12","null","null","8","null","14","null","8","null","13","null","0","12","null","null","0","12","null","null","9","14","null","null","0","null","12","null","8","null","12","null","29","27","null","null","27","21","null","null","36","30","null","null","62","null","39","null","20","null","24","null","262","null","59","null",
"1500000US530330323262","Block Group 2, Census Tract 323.26, King County, Washington","653","70","null","null","35","38","null","null","51","null","47","null","24","31","null","null","43","null","40","null","38","null","38","null","0","12","null","null","7","11","null","null","8","13","null","null","0","null","12","null","26","null","34","null","53","37","null","null","43","31","null","null","45","34","null","null","51","null","26","null","59","null","36","null","170","null","43","null",
"1500000US530330323263","Block Group 3, Census Tract 323.26, King County, Washington","286","60","null","null","0","12","null","null","0","null","12","null","0","12","null","null","10","null","16","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","13","null","21","null","9","14","null","null","60","45","null","null","0","12","null","null","26","null","23","null","18","null","16","null","150","null","59","null",
"1500000US530330323271","Block Group 1, Census Tract 323.27, King County, Washington","1656","117","null","null","66","45","null","null","9","null","15","null","29","46","null","null","32","null","34","null","68","null","39","null","43","31","null","null","48","33","null","null","69","42","null","null","68","null","36","null","136","null","52","null","184","60","null","null","190","59","null","null","200","75","null","null","74","null","44","null","181","null","65","null","259","null","58","null",
"1500000US530330323272","Block Group 2, Census Tract 323.27, King County, Washington","240","57","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","8","null","12","null","18","null","19","null","8","12","null","null","10","17","null","null","25","23","null","null","34","null","52","null","24","null","22","null","113","null","42","null",
"1500000US530330323281","Block Group 1, Census Tract 323.28, King County, Washington","467","71","null","null","0","12","null","null","10","null","16","null","0","12","null","null","0","null","12","null","11","null","18","null","20","29","null","null","0","12","null","null","0","12","null","null","29","null","28","null","50","null","48","null","75","63","null","null","31","27","null","null","19","22","null","null","29","null","25","null","69","null","42","null","124","null","57","null",
"1500000US530330323282","Block Group 2, Census Tract 323.28, King County, Washington","319","55","null","null","0","12","null","null","0","null","12","null","0","12","null","null","15","null","24","null","0","null","12","null","10","16","null","null","0","12","null","null","21","22","null","null","20","null","23","null","0","null","12","null","20","23","null","null","55","52","null","null","56","50","null","null","31","null","27","null","8","null","14","null","83","null","31","null",
"1500000US530330323283","Block Group 3, Census Tract 323.28, King County, Washington","358","55","null","null","0","12","null","null","0","null","12","null","0","12","null","null","20","null","23","null","9","null","15","null","11","17","null","null","8","14","null","null","10","15","null","null","20","null","22","null","0","null","12","null","10","17","null","null","19","20","null","null","49","34","null","null","32","null","24","null","36","null","30","null","134","null","47","null",
"1500000US530330323291","Block Group 1, Census Tract 323.29, King County, Washington","1256","108","null","null","18","29","null","null","0","null","12","null","0","12","null","null","0","null","12","null","19","null","29","null","0","12","null","null","0","12","null","null","14","22","null","null","15","null","26","null","21","null","34","null","55","48","null","null","19","29","null","null","161","72","null","null","201","null","81","null","265","null","122","null","468","null","137","null",
"1500000US530330323292","Block Group 2, Census Tract 323.29, King County, Washington","1815","143","null","null","51","47","null","null","17","null","27","null","84","52","null","null","34","null","38","null","34","null","38","null","0","12","null","null","43","45","null","null","32","36","null","null","34","null","40","null","34","null","30","null","136","77","null","null","225","89","null","null","269","99","null","null","114","null","64","null","266","null","107","null","442","null","160","null",
"1500000US530330324011","Block Group 1, Census Tract 324.01, King County, Washington","593","114","null","null","81","81","null","null","34","null","42","null","13","22","null","null","0","null","12","null","0","null","12","null","0","12","null","null","14","22","null","null","26","36","null","null","0","null","12","null","86","null","60","null","79","83","null","null","46","46","null","null","98","84","null","null","0","null","12","null","116","null","64","null","0","null","12","null",
"1500000US530330324012","Block Group 2, Census Tract 324.01, King County, Washington","702","107","null","null","43","41","null","null","0","null","12","null","34","42","null","null","0","null","12","null","17","null","26","null","33","38","null","null","0","12","null","null","19","31","null","null","15","null","24","null","17","null","28","null","34","38","null","null","100","88","null","null","54","48","null","null","35","null","40","null","137","null","68","null","164","null","65","null",
"1500000US530330324013","Block Group 3, Census Tract 324.01, King County, Washington","430","114","null","null","14","24","null","null","0","null","12","null","42","66","null","null","0","null","12","null","0","null","12","null","47","72","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","15","25","null","null","57","48","null","null","48","47","null","null","78","null","77","null","59","null","58","null","70","null","53","null",
"1500000US530330324014","Block Group 4, Census Tract 324.01, King County, Washington","435","110","null","null","0","12","null","null","0","null","12","null","21","33","null","null","34","null","41","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","45","null","46","null","59","null","83","null","0","12","null","null","50","78","null","null","98","64","null","null","0","null","12","null","62","null","44","null","66","null","54","null",
"1500000US530330324021","Block Group 1, Census Tract 324.02, King County, Washington","740","102","null","null","12","21","null","null","18","null","30","null","0","12","null","null","18","null","29","null","0","null","12","null","15","24","null","null","21","33","null","null","15","25","null","null","18","null","28","null","17","null","27","null","29","34","null","null","114","65","null","null","66","54","null","null","126","null","81","null","137","null","69","null","134","null","86","null",
"1500000US530330324022","Block Group 2, Census Tract 324.02, King County, Washington","764","98","null","null","0","12","null","null","0","null","12","null","14","24","null","null","16","null","24","null","0","null","12","null","23","39","null","null","0","12","null","null","15","23","null","null","71","null","81","null","0","null","12","null","28","33","null","null","106","70","null","null","132","81","null","null","87","null","55","null","183","null","93","null","89","null","59","null",
"1500000US530330324023","Block Group 3, Census Tract 324.02, King County, Washington","523","97","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","16","26","null","null","0","12","null","null","18","null","28","null","0","null","12","null","36","38","null","null","54","52","null","null","106","75","null","null","15","null","25","null","157","null","71","null","121","null","62","null",
"1500000US530330324024","Block Group 4, Census Tract 324.02, King County, Washington","313","143","null","null","0","12","null","null","40","null","60","null","0","12","null","null","17","null","27","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","48","null","38","null","53","null","45","null","69","100","null","null","60","75","null","null","0","12","null","null","11","null","19","null","0","null","12","null","15","null","23","null",
"1500000US530330325001","Block Group 1, Census Tract 325, King County, Washington","421","74","null","null","10","15","null","null","11","null","17","null","0","12","null","null","0","null","12","null","9","null","13","null","0","12","null","null","0","12","null","null","31","48","null","null","0","null","12","null","21","null","22","null","58","54","null","null","31","27","null","null","51","30","null","null","9","null","14","null","102","null","65","null","88","null","42","null",
"1500000US530330325002","Block Group 2, Census Tract 325, King County, Washington","616","80","null","null","11","16","null","null","0","null","12","null","0","12","null","null","0","null","12","null","11","null","15","null","30","27","null","null","11","16","null","null","0","12","null","null","12","null","18","null","8","null","12","null","31","26","null","null","118","70","null","null","138","74","null","null","30","null","26","null","67","null","41","null","149","null","52","null",
"1500000US530330325003","Block Group 3, Census Tract 325, King County, Washington","385","76","null","null","22","20","null","null","4","null","5","null","14","17","null","null","13","null","19","null","18","null","20","null","25","24","null","null","13","15","null","null","26","24","null","null","27","null","23","null","35","null","29","null","27","20","null","null","67","40","null","null","41","30","null","null","42","null","31","null","11","null","10","null","0","null","12","null",
"1500000US530330325004","Block Group 4, Census Tract 325, King County, Washington","565","93","null","null","9","7","null","null","8","null","7","null","7","8","null","null","16","null","20","null","10","null","8","null","10","17","null","null","33","49","null","null","16","17","null","null","10","null","15","null","76","null","61","null","32","25","null","null","95","58","null","null","47","23","null","null","29","null","18","null","78","null","27","null","89","null","36","null",
"1500000US530330326011","Block Group 1, Census Tract 326.01, King County, Washington","722","93","null","null","8","12","null","null","0","null","12","null","8","13","null","null","59","null","54","null","16","null","20","null","37","39","null","null","27","22","null","null","36","41","null","null","61","null","57","null","9","null","14","null","58","55","null","null","162","90","null","null","57","49","null","null","71","null","40","null","71","null","54","null","42","null","46","null",
"1500000US530330326012","Block Group 2, Census Tract 326.01, King County, Washington","368","67","null","null","0","12","null","null","10","null","16","null","0","12","null","null","0","null","12","null","7","null","10","null","33","41","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","38","30","null","null","87","50","null","null","36","25","null","null","62","null","35","null","85","null","40","null","10","null","18","null",
"1500000US530330326021","Block Group 1, Census Tract 326.02, King County, Washington","1067","142","null","null","25","20","null","null","0","null","12","null","0","12","null","null","21","null","32","null","0","null","12","null","0","12","null","null","12","19","null","null","0","12","null","null","16","null","27","null","13","null","20","null","47","46","null","null","144","85","null","null","154","99","null","null","167","null","89","null","263","null","105","null","205","null","76","null",
"1500000US530330326022","Block Group 2, Census Tract 326.02, King County, Washington","403","106","null","null","13","20","null","null","0","null","12","null","0","12","null","null","0","null","12","null","16","null","26","null","0","12","null","null","20","30","null","null","0","12","null","null","0","null","12","null","15","null","24","null","37","36","null","null","55","50","null","null","0","12","null","null","137","null","96","null","55","null","70","null","55","null","44","null",
