"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007M","B19001_007MA","B19001_007EA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009M","B19001_009MA","B19001_009EA","B19001_010E","B19001_010EA","B19001_010M","B19001_010MA","B19001_011E","B19001_011EA","B19001_011M","B19001_011MA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013EA","B19001_013M","B19001_013MA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015EA","B19001_015M","B19001_015MA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017M","B19001_017MA","B19001_017EA",
"1500000US530330002005","Block Group 5, Census Tract 2, King County, Washington","758","null","130","null","58","null","54","null","17","null","27","null","35","null","38","null","0","null","12","null","33","null","39","null","52","49","null","null","14","null","22","null","0","12","null","null","0","null","12","null","46","null","54","null","94","null","84","null","101","null","87","null","99","null","92","null","78","null","57","null","81","null","74","null","50","45","null","null",
"1500000US530330002006","Block Group 6, Census Tract 2, King County, Washington","506","null","100","null","19","null","30","null","0","null","12","null","14","null","22","null","0","null","12","null","14","null","22","null","0","12","null","null","0","null","12","null","29","33","null","null","27","null","43","null","0","null","12","null","46","null","43","null","75","null","57","null","84","null","76","null","44","null","42","null","59","null","54","null","95","66","null","null",
"1500000US530330003001","Block Group 1, Census Tract 3, King County, Washington","495","null","68","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","11","null","17","null","20","23","null","null","22","null","23","null","17","22","null","null","22","null","23","null","54","null","36","null","23","null","24","null","36","null","30","null","51","null","30","null","97","null","45","null","57","null","30","null","85","46","null","null",
"1500000US530330003002","Block Group 2, Census Tract 3, King County, Washington","677","null","90","null","20","null","22","null","0","null","12","null","29","null","28","null","0","null","12","null","28","null","33","null","61","67","null","null","13","null","20","null","0","12","null","null","45","null","57","null","62","null","38","null","40","null","37","null","72","null","43","null","123","null","71","null","66","null","43","null","42","null","25","null","76","47","null","null",
"1500000US530330004011","Block Group 1, Census Tract 4.01, King County, Washington","2192","null","237","null","264","null","98","null","227","null","137","null","47","null","47","null","219","null","132","null","190","null","117","null","221","130","null","null","158","null","124","null","75","79","null","null","79","null","85","null","78","null","76","null","86","null","66","null","281","null","158","null","153","null","133","null","53","null","56","null","13","null","31","null","48","44","null","null",
"1500000US530330004012","Block Group 2, Census Tract 4.01, King County, Washington","690","null","161","null","33","null","39","null","71","null","91","null","0","null","12","null","0","null","12","null","0","null","12","null","48","45","null","null","31","null","35","null","0","12","null","null","0","null","12","null","83","null","74","null","57","null","58","null","173","null","128","null","46","null","42","null","15","null","24","null","30","null","34","null","103","72","null","null",
"1500000US530330004013","Block Group 3, Census Tract 4.01, King County, Washington","1137","null","203","null","101","null","94","null","322","null","173","null","62","null","49","null","107","null","93","null","77","null","95","null","74","89","null","null","47","null","54","null","0","12","null","null","83","null","85","null","0","null","12","null","21","null","38","null","34","null","41","null","39","null","45","null","107","null","66","null","30","null","32","null","33","40","null","null",
"1500000US530330004021","Block Group 1, Census Tract 4.02, King County, Washington","619","null","109","null","0","null","12","null","25","null","30","null","47","null","45","null","12","null","19","null","44","null","69","null","89","84","null","null","14","null","24","null","13","21","null","null","79","null","70","null","94","null","76","null","37","null","38","null","77","null","76","null","27","null","32","null","0","null","12","null","46","null","41","null","15","24","null","null",
"1500000US530330004022","Block Group 2, Census Tract 4.02, King County, Washington","431","null","94","null","53","null","62","null","0","null","12","null","0","null","12","null","15","null","25","null","28","null","32","null","43","61","null","null","0","null","12","null","0","12","null","null","0","null","12","null","14","null","22","null","65","null","62","null","37","null","39","null","76","null","73","null","15","null","26","null","13","null","19","null","72","76","null","null",
"1500000US530330004023","Block Group 3, Census Tract 4.02, King County, Washington","680","null","103","null","38","null","59","null","29","null","32","null","38","null","60","null","15","null","24","null","0","null","12","null","17","27","null","null","13","null","20","null","13","20","null","null","57","null","64","null","38","null","36","null","37","null","38","null","65","null","63","null","139","null","91","null","18","null","30","null","57","null","43","null","106","90","null","null",
"1500000US530330004024","Block Group 4, Census Tract 4.02, King County, Washington","668","null","112","null","13","null","21","null","0","null","12","null","14","null","23","null","0","null","12","null","28","null","32","null","0","12","null","null","39","null","35","null","0","12","null","null","102","null","76","null","42","null","40","null","25","null","27","null","34","null","34","null","15","null","24","null","50","null","54","null","131","null","92","null","175","86","null","null",
"1500000US530330005001","Block Group 1, Census Tract 5, King County, Washington","528","null","52","null","9","null","14","null","0","null","12","null","0","null","12","null","7","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","18","21","null","null","7","null","11","null","26","null","22","null","8","null","12","null","23","null","25","null","53","null","31","null","56","null","33","null","69","null","40","null","252","66","null","null",
"1500000US530330005002","Block Group 2, Census Tract 5, King County, Washington","378","null","51","null","20","null","22","null","8","null","13","null","0","null","12","null","0","null","12","null","8","null","13","null","11","16","null","null","0","null","12","null","9","13","null","null","18","null","20","null","13","null","19","null","29","null","22","null","28","null","25","null","53","null","49","null","19","null","20","null","40","null","28","null","122","50","null","null",
"1500000US530330005003","Block Group 3, Census Tract 5, King County, Washington","409","null","42","null","6","null","10","null","8","null","12","null","7","null","12","null","16","null","18","null","19","null","21","null","32","29","null","null","11","null","16","null","0","12","null","null","0","null","12","null","13","null","19","null","32","null","26","null","16","null","18","null","48","null","39","null","30","null","23","null","67","null","36","null","104","40","null","null",
"1500000US530330006001","Block Group 1, Census Tract 6, King County, Washington","506","null","94","null","17","null","27","null","0","null","12","null","0","null","12","null","10","null","16","null","32","null","36","null","15","25","null","null","13","null","21","null","0","12","null","null","18","null","28","null","30","null","36","null","57","null","50","null","104","null","69","null","42","null","49","null","70","null","53","null","46","null","43","null","52","48","null","null",
"1500000US530330006002","Block Group 2, Census Tract 6, King County, Washington","622","null","127","null","26","null","31","null","0","null","12","null","0","null","12","null","17","null","27","null","13","null","20","null","69","87","null","null","10","null","17","null","41","39","null","null","150","null","97","null","33","null","36","null","33","null","39","null","76","null","61","null","30","null","37","null","69","null","53","null","55","null","58","null","0","12","null","null",
"1500000US530330006003","Block Group 3, Census Tract 6, King County, Washington","629","null","132","null","32","null","36","null","12","null","19","null","0","null","12","null","0","null","12","null","36","null","45","null","33","53","null","null","16","null","24","null","33","54","null","null","8","null","19","null","50","null","57","null","109","null","74","null","148","null","97","null","85","null","75","null","0","null","12","null","43","null","55","null","24","39","null","null",
"1500000US530330006004","Block Group 4, Census Tract 6, King County, Washington","716","null","135","null","11","null","18","null","0","null","12","null","7","null","14","null","71","null","73","null","0","null","12","null","18","23","null","null","38","null","49","null","108","91","null","null","29","null","41","null","98","null","71","null","54","null","45","null","107","null","83","null","48","null","52","null","45","null","41","null","49","null","49","null","33","40","null","null",
"1500000US530330006005","Block Group 5, Census Tract 6, King County, Washington","370","null","96","null","11","null","21","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","15","24","null","null","0","null","12","null","70","35","null","null","15","null","26","null","16","null","24","null","10","null","17","null","71","null","54","null","0","null","12","null","51","null","65","null","93","null","63","null","18","29","null","null",
"1500000US530330006006","Block Group 6, Census Tract 6, King County, Washington","531","null","127","null","12","null","18","null","15","null","25","null","0","null","12","null","15","null","24","null","0","null","12","null","27","42","null","null","0","null","12","null","0","12","null","null","0","null","12","null","85","null","67","null","0","null","12","null","100","null","80","null","49","null","46","null","62","null","43","null","105","null","93","null","61","62","null","null",
"1500000US530330007001","Block Group 1, Census Tract 7, King County, Washington","885","null","147","null","126","null","86","null","0","null","12","null","55","null","53","null","20","null","33","null","48","null","46","null","28","31","null","null","15","null","24","null","96","62","null","null","51","null","49","null","89","null","60","null","76","null","50","null","218","null","126","null","30","null","36","null","0","null","12","null","33","null","37","null","0","12","null","null",
"1500000US530330007002","Block Group 2, Census Tract 7, King County, Washington","618","null","115","null","22","null","38","null","0","null","12","null","32","null","36","null","46","null","49","null","0","null","12","null","59","51","null","null","71","null","63","null","79","91","null","null","21","null","31","null","13","null","20","null","25","null","29","null","18","null","29","null","119","null","97","null","0","null","12","null","44","null","39","null","69","44","null","null",
"1500000US530330007003","Block Group 3, Census Tract 7, King County, Washington","538","null","133","null","47","null","39","null","0","null","12","null","28","null","31","null","0","null","12","null","16","null","26","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","30","null","34","null","70","null","80","null","50","null","40","null","119","null","113","null","20","null","31","null","62","null","59","null","96","103","null","null",
"1500000US530330007004","Block Group 4, Census Tract 7, King County, Washington","269","null","93","null","0","null","12","null","14","null","22","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","12","null","19","null","0","12","null","null","54","null","67","null","0","null","12","null","0","null","12","null","84","null","73","null","0","null","12","null","47","null","47","null","45","null","43","null","13","21","null","null",
"1500000US530330008001","Block Group 1, Census Tract 8, King County, Washington","503","null","67","null","8","null","13","null","7","null","11","null","22","null","23","null","0","null","12","null","0","null","12","null","17","20","null","null","18","null","20","null","13","15","null","null","21","null","25","null","34","null","32","null","54","null","38","null","70","null","40","null","37","null","28","null","24","null","27","null","49","null","29","null","129","57","null","null",
"1500000US530330008002","Block Group 2, Census Tract 8, King County, Washington","623","null","61","null","21","null","24","null","0","null","12","null","38","null","45","null","20","null","24","null","0","null","12","null","33","32","null","null","39","null","45","null","0","12","null","null","6","null","10","null","0","null","12","null","59","null","54","null","74","null","41","null","88","null","37","null","72","null","39","null","54","null","36","null","119","47","null","null",
"1500000US530330009001","Block Group 1, Census Tract 9, King County, Washington","439","null","55","null","8","null","9","null","0","null","12","null","6","null","9","null","0","null","12","null","11","null","13","null","0","12","null","null","7","null","9","null","8","12","null","null","5","null","8","null","13","null","14","null","23","null","18","null","47","null","24","null","51","null","25","null","29","null","19","null","54","null","28","null","177","51","null","null",
"1500000US530330009002","Block Group 2, Census Tract 9, King County, Washington","459","null","52","null","17","null","14","null","5","null","8","null","0","null","12","null","0","null","12","null","0","null","12","null","6","9","null","null","30","null","20","null","25","18","null","null","3","null","7","null","0","null","12","null","59","null","41","null","28","null","26","null","40","null","24","null","37","null","24","null","79","null","31","null","130","40","null","null",
"1500000US530330010001","Block Group 1, Census Tract 10, King County, Washington","312","null","40","null","17","null","13","null","11","null","10","null","11","null","11","null","5","null","8","null","0","null","12","null","22","16","null","null","0","null","12","null","6","9","null","null","15","null","11","null","30","null","18","null","37","null","29","null","26","null","15","null","26","null","17","null","43","null","21","null","37","null","24","null","26","17","null","null",
"1500000US530330010002","Block Group 2, Census Tract 10, King County, Washington","441","null","43","null","44","null","31","null","0","null","12","null","9","null","8","null","0","null","12","null","0","null","12","null","32","29","null","null","10","null","12","null","0","12","null","null","5","null","9","null","14","null","14","null","18","null","14","null","44","null","27","null","51","null","25","null","41","null","23","null","86","null","32","null","87","38","null","null",
