"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330105001","Block Group 1, Census Tract 105, King County, Washington","954","271","null","null","852","275","null","null","4","8","null","null","16","26","null","null","35","null","31","null","0","12","null","null","4","9","null","null","43","45","null","null","0","12","null","null","43","null","45","null",
"1500000US530330105002","Block Group 2, Census Tract 105, King County, Washington","1373","226","null","null","1100","199","null","null","44","73","null","null","0","12","null","null","122","null","111","null","0","12","null","null","0","12","null","null","107","93","null","null","20","32","null","null","87","null","88","null",
"1500000US530330105003","Block Group 3, Census Tract 105, King County, Washington","1126","247","null","null","1007","232","null","null","0","12","null","null","0","12","null","null","96","null","96","null","0","12","null","null","0","12","null","null","23","38","null","null","15","25","null","null","8","null","27","null",
"1500000US530330105004","Block Group 4, Census Tract 105, King County, Washington","1675","302","null","null","1382","289","null","null","42","41","null","null","60","87","null","null","118","null","75","null","0","12","null","null","0","12","null","null","73","58","null","null","0","12","null","null","73","null","58","null",
"1500000US530330105005","Block Group 5, Census Tract 105, King County, Washington","1229","260","null","null","895","193","null","null","16","26","null","null","0","12","null","null","57","null","48","null","39","63","null","null","120","132","null","null","102","83","null","null","0","12","null","null","102","null","83","null",
"1500000US530330106001","Block Group 1, Census Tract 106, King County, Washington","1610","362","null","null","1260","339","null","null","0","12","null","null","0","12","null","null","196","null","127","null","0","12","null","null","38","100","null","null","116","79","null","null","0","12","null","null","116","null","79","null",
"1500000US530330106002","Block Group 2, Census Tract 106, King County, Washington","1178","340","null","null","820","333","null","null","156","142","null","null","18","27","null","null","43","null","70","null","0","12","null","null","30","34","null","null","111","112","null","null","0","12","null","null","111","null","112","null",
"1500000US530330106003","Block Group 3, Census Tract 106, King County, Washington","1480","323","null","null","1287","307","null","null","33","52","null","null","47","45","null","null","48","null","51","null","0","12","null","null","0","12","null","null","65","64","null","null","0","12","null","null","65","null","64","null",
"1500000US530330106004","Block Group 4, Census Tract 106, King County, Washington","837","238","null","null","800","241","null","null","18","29","null","null","0","12","null","null","2","null","4","null","0","12","null","null","0","12","null","null","17","23","null","null","0","12","null","null","17","null","23","null",
"1500000US530330106005","Block Group 5, Census Tract 106, King County, Washington","1726","329","null","null","1537","271","null","null","20","32","null","null","0","12","null","null","83","null","94","null","0","12","null","null","0","12","null","null","86","70","null","null","0","12","null","null","86","null","70","null",
"1500000US530330106006","Block Group 6, Census Tract 106, King County, Washington","959","193","null","null","839","194","null","null","44","49","null","null","0","12","null","null","60","null","52","null","0","12","null","null","0","12","null","null","16","30","null","null","0","12","null","null","16","null","30","null",
"1500000US530330107011","Block Group 1, Census Tract 107.01, King County, Washington","2404","341","null","null","1009","323","null","null","718","335","null","null","0","12","null","null","578","null","220","null","59","95","null","null","0","12","null","null","40","37","null","null","10","17","null","null","30","null","33","null",
"1500000US530330107012","Block Group 2, Census Tract 107.01, King County, Washington","1102","300","null","null","655","212","null","null","338","190","null","null","0","12","null","null","27","null","45","null","0","12","null","null","53","72","null","null","29","42","null","null","0","12","null","null","29","null","42","null",
"1500000US530330107021","Block Group 1, Census Tract 107.02, King County, Washington","1286","302","null","null","749","163","null","null","42","75","null","null","0","12","null","null","293","null","274","null","0","12","null","null","53","49","null","null","149","149","null","null","0","12","null","null","149","null","149","null",
"1500000US530330107022","Block Group 2, Census Tract 107.02, King County, Washington","1324","359","null","null","244","111","null","null","788","346","null","null","0","12","null","null","221","null","133","null","0","12","null","null","0","12","null","null","71","56","null","null","0","12","null","null","71","null","56","null",
"1500000US530330107023","Block Group 3, Census Tract 107.02, King County, Washington","1440","348","null","null","499","166","null","null","846","323","null","null","0","12","null","null","66","null","54","null","0","12","null","null","0","12","null","null","29","28","null","null","0","12","null","null","29","null","28","null",
"1500000US530330108001","Block Group 1, Census Tract 108, King County, Washington","1346","229","null","null","610","134","null","null","189","120","null","null","0","12","null","null","299","null","180","null","210","213","null","null","15","22","null","null","23","25","null","null","0","12","null","null","23","null","25","null",
"1500000US530330108002","Block Group 2, Census Tract 108, King County, Washington","1294","284","null","null","563","168","null","null","184","159","null","null","0","12","null","null","359","null","221","null","21","34","null","null","8","14","null","null","159","117","null","null","17","27","null","null","142","null","114","null",
"1500000US530330108003","Block Group 3, Census Tract 108, King County, Washington","2175","380","null","null","1431","266","null","null","98","101","null","null","52","71","null","null","344","null","145","null","0","12","null","null","0","12","null","null","250","181","null","null","0","12","null","null","250","null","181","null",
"1500000US530330109001","Block Group 1, Census Tract 109, King County, Washington","598","129","null","null","412","121","null","null","19","18","null","null","26","31","null","null","33","null","70","null","0","12","null","null","73","66","null","null","35","27","null","null","7","12","null","null","28","null","24","null",
"1500000US530330109002","Block Group 2, Census Tract 109, King County, Washington","481","159","null","null","442","160","null","null","0","12","null","null","0","12","null","null","4","null","8","null","0","12","null","null","0","12","null","null","35","35","null","null","0","12","null","null","35","null","35","null",
"1500000US530330110011","Block Group 1, Census Tract 110.01, King County, Washington","1015","305","null","null","291","139","null","null","281","211","null","null","0","12","null","null","437","null","216","null","0","12","null","null","0","12","null","null","6","11","null","null","0","12","null","null","6","null","11","null",
"1500000US530330110012","Block Group 2, Census Tract 110.01, King County, Washington","835","248","null","null","245","88","null","null","266","153","null","null","0","12","null","null","324","null","195","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1500000US530330110013","Block Group 3, Census Tract 110.01, King County, Washington","2988","514","null","null","288","230","null","null","1040","300","null","null","0","12","null","null","1611","null","552","null","0","12","null","null","0","12","null","null","49","52","null","null","0","12","null","null","49","null","52","null",
"1500000US530330110021","Block Group 1, Census Tract 110.02, King County, Washington","913","346","null","null","32","41","null","null","201","188","null","null","38","61","null","null","566","null","284","null","35","58","null","null","0","12","null","null","41","54","null","null","0","12","null","null","41","null","54","null",
"1500000US530330110022","Block Group 2, Census Tract 110.02, King County, Washington","2678","455","null","null","104","84","null","null","1261","422","null","null","41","102","null","null","1214","null","326","null","0","12","null","null","11","16","null","null","47","53","null","null","32","50","null","null","15","null","18","null",
"1500000US530330110023","Block Group 3, Census Tract 110.02, King County, Washington","961","262","null","null","155","91","null","null","96","146","null","null","33","51","null","null","566","null","258","null","0","12","null","null","0","12","null","null","111","204","null","null","0","12","null","null","111","null","204","null",
"1500000US530330111011","Block Group 1, Census Tract 111.01, King County, Washington","914","265","null","null","141","65","null","null","472","152","null","null","16","28","null","null","209","null","209","null","13","22","null","null","0","12","null","null","63","64","null","null","0","12","null","null","63","null","64","null",
"1500000US530330111012","Block Group 2, Census Tract 111.01, King County, Washington","1451","344","null","null","684","276","null","null","92","76","null","null","6","12","null","null","560","null","222","null","71","99","null","null","10","17","null","null","28","26","null","null","0","12","null","null","28","null","26","null",
"1500000US530330111013","Block Group 3, Census Tract 111.01, King County, Washington","1292","425","null","null","216","121","null","null","343","326","null","null","0","12","null","null","634","null","227","null","0","12","null","null","12","19","null","null","87","65","null","null","0","12","null","null","87","null","65","null",
"1500000US530330111014","Block Group 4, Census Tract 111.01, King County, Washington","1268","346","null","null","200","83","null","null","220","229","null","null","0","12","null","null","749","null","253","null","34","55","null","null","0","12","null","null","65","73","null","null","0","12","null","null","65","null","73","null",
"1500000US530330111021","Block Group 1, Census Tract 111.02, King County, Washington","1162","188","null","null","982","198","null","null","9","14","null","null","2","5","null","null","84","null","56","null","0","12","null","null","15","26","null","null","70","56","null","null","0","12","null","null","70","null","56","null",
"1500000US530330111022","Block Group 2, Census Tract 111.02, King County, Washington","1115","354","null","null","305","128","null","null","239","145","null","null","0","12","null","null","375","null","305","null","0","12","null","null","129","193","null","null","67","55","null","null","0","12","null","null","67","null","55","null",
"1500000US530330111023","Block Group 3, Census Tract 111.02, King County, Washington","927","366","null","null","341","387","null","null","217","124","null","null","13","19","null","null","202","null","165","null","0","12","null","null","45","67","null","null","109","161","null","null","7","11","null","null","102","null","160","null",
"1500000US530330111024","Block Group 4, Census Tract 111.02, King County, Washington","1088","420","null","null","400","137","null","null","123","133","null","null","8","13","null","null","395","null","339","null","0","12","null","null","111","130","null","null","51","69","null","null","0","12","null","null","51","null","69","null",
"1500000US530330112001","Block Group 1, Census Tract 112, King County, Washington","1749","483","null","null","1282","451","null","null","66","99","null","null","40","60","null","null","282","null","150","null","35","57","null","null","0","12","null","null","44","47","null","null","0","12","null","null","44","null","47","null",
"1500000US530330112002","Block Group 2, Census Tract 112, King County, Washington","579","176","null","null","408","173","null","null","24","29","null","null","0","12","null","null","72","null","83","null","0","12","null","null","53","71","null","null","22","34","null","null","2","7","null","null","20","null","28","null",
"1500000US530330112003","Block Group 3, Census Tract 112, King County, Washington","1936","433","null","null","1045","398","null","null","102","59","null","null","35","56","null","null","70","null","62","null","172","188","null","null","161","165","null","null","351","276","null","null","13","21","null","null","338","null","279","null",
"1500000US530330113001","Block Group 1, Census Tract 113, King County, Washington","2365","400","null","null","1551","294","null","null","160","81","null","null","5","9","null","null","281","null","245","null","0","12","null","null","34","39","null","null","334","433","null","null","275","429","null","null","59","null","58","null",
"1500000US530330113002","Block Group 2, Census Tract 113, King County, Washington","964","474","null","null","304","120","null","null","50","57","null","null","0","12","null","null","493","null","451","null","2","17","null","null","0","12","null","null","115","134","null","null","0","12","null","null","115","null","134","null",
"1500000US530330113003","Block Group 3, Census Tract 113, King County, Washington","1110","425","null","null","416","133","null","null","0","12","null","null","0","12","null","null","455","null","475","null","0","12","null","null","0","12","null","null","239","256","null","null","9","18","null","null","230","null","253","null",
"1500000US530330113004","Block Group 4, Census Tract 113, King County, Washington","1494","408","null","null","1022","444","null","null","12","18","null","null","0","12","null","null","220","null","163","null","96","185","null","null","42","67","null","null","102","95","null","null","0","12","null","null","102","null","95","null",
"1500000US530330113005","Block Group 5, Census Tract 113, King County, Washington","977","299","null","null","596","220","null","null","0","12","null","null","16","25","null","null","314","null","254","null","1","3","null","null","0","12","null","null","50","61","null","null","0","12","null","null","50","null","61","null",
"1500000US530330114011","Block Group 1, Census Tract 114.01, King County, Washington","1591","427","null","null","939","390","null","null","145","134","null","null","0","12","null","null","221","null","140","null","39","52","null","null","99","100","null","null","148","119","null","null","34","48","null","null","114","null","105","null",
"1500000US530330114012","Block Group 2, Census Tract 114.01, King County, Washington","1040","240","null","null","625","166","null","null","319","194","null","null","0","12","null","null","56","null","62","null","0","12","null","null","0","12","null","null","40","50","null","null","0","12","null","null","40","null","50","null",
"1500000US530330114013","Block Group 3, Census Tract 114.01, King County, Washington","1405","215","null","null","901","163","null","null","113","89","null","null","0","12","null","null","236","null","111","null","0","12","null","null","16","27","null","null","139","82","null","null","7","10","null","null","132","null","81","null",
"1500000US530330114021","Block Group 1, Census Tract 114.02, King County, Washington","1452","296","null","null","924","263","null","null","24","27","null","null","31","59","null","null","152","null","126","null","131","80","null","null","105","137","null","null","85","72","null","null","0","12","null","null","85","null","72","null",
"1500000US530330114022","Block Group 2, Census Tract 114.02, King County, Washington","1618","394","null","null","947","398","null","null","150","180","null","null","27","45","null","null","221","null","175","null","0","12","null","null","129","171","null","null","144","122","null","null","5","10","null","null","139","null","121","null",
"1500000US530330114023","Block Group 3, Census Tract 114.02, King County, Washington","1338","211","null","null","825","180","null","null","333","166","null","null","19","26","null","null","144","null","119","null","0","12","null","null","0","12","null","null","17","26","null","null","0","12","null","null","17","null","26","null",
"1500000US530330115001","Block Group 1, Census Tract 115, King County, Washington","1229","197","null","null","980","170","null","null","78","89","null","null","0","12","null","null","63","null","51","null","0","12","null","null","6","10","null","null","102","56","null","null","24","28","null","null","78","null","47","null",
"1500000US530330115002","Block Group 2, Census Tract 115, King County, Washington","1425","197","null","null","1149","197","null","null","42","26","null","null","0","12","null","null","163","null","83","null","0","12","null","null","13","19","null","null","58","35","null","null","9","13","null","null","49","null","33","null",
"1500000US530330115003","Block Group 3, Census Tract 115, King County, Washington","1497","190","null","null","1112","187","null","null","60","56","null","null","60","92","null","null","81","null","112","null","0","12","null","null","110","112","null","null","74","64","null","null","0","12","null","null","74","null","64","null",
"1500000US530330116001","Block Group 1, Census Tract 116, King County, Washington","1199","307","null","null","1125","315","null","null","0","12","null","null","10","15","null","null","43","null","54","null","0","12","null","null","0","12","null","null","21","35","null","null","0","12","null","null","21","null","35","null",
"1500000US530330116002","Block Group 2, Census Tract 116, King County, Washington","1182","279","null","null","1026","265","null","null","29","48","null","null","0","12","null","null","32","null","34","null","0","12","null","null","63","60","null","null","32","46","null","null","0","12","null","null","32","null","46","null",
"1500000US530330116003","Block Group 3, Census Tract 116, King County, Washington","1427","284","null","null","1175","264","null","null","13","22","null","null","0","12","null","null","102","null","65","null","0","12","null","null","0","12","null","null","137","131","null","null","0","12","null","null","137","null","131","null",
"1500000US530330116004","Block Group 4, Census Tract 116, King County, Washington","968","221","null","null","763","193","null","null","23","31","null","null","51","57","null","null","12","null","19","null","0","12","null","null","4","10","null","null","115","119","null","null","0","12","null","null","115","null","119","null",
"1500000US530330116005","Block Group 5, Census Tract 116, King County, Washington","880","203","null","null","792","175","null","null","0","12","null","null","0","12","null","null","47","null","74","null","0","12","null","null","17","27","null","null","24","39","null","null","0","12","null","null","24","null","39","null",
"1500000US530330116006","Block Group 6, Census Tract 116, King County, Washington","999","233","null","null","941","244","null","null","0","12","null","null","0","12","null","null","14","null","21","null","0","12","null","null","0","12","null","null","44","50","null","null","0","12","null","null","44","null","50","null",
"1500000US530330117001","Block Group 1, Census Tract 117, King County, Washington","1438","493","null","null","103","91","null","null","760","484","null","null","0","12","null","null","413","null","223","null","130","177","null","null","0","12","null","null","32","37","null","null","0","12","null","null","32","null","37","null",
"1500000US530330117002","Block Group 2, Census Tract 117, King County, Washington","1480","301","null","null","319","173","null","null","369","223","null","null","0","12","null","null","723","null","303","null","0","12","null","null","38","58","null","null","31","39","null","null","0","12","null","null","31","null","39","null",
"1500000US530330117003","Block Group 3, Census Tract 117, King County, Washington","2413","806","null","null","223","116","null","null","446","285","null","null","10","16","null","null","1281","null","706","null","5","8","null","null","76","105","null","null","372","420","null","null","0","12","null","null","372","null","420","null",
"1500000US530330117004","Block Group 4, Census Tract 117, King County, Washington","922","292","null","null","289","149","null","null","149","99","null","null","0","12","null","null","451","null","264","null","0","12","null","null","0","12","null","null","33","28","null","null","0","12","null","null","33","null","28","null",
"1500000US530330118001","Block Group 1, Census Tract 118, King County, Washington","767","266","null","null","445","148","null","null","174","159","null","null","0","12","null","null","13","null","23","null","0","12","null","null","109","126","null","null","26","44","null","null","0","12","null","null","26","null","44","null",
"1500000US530330118002","Block Group 2, Census Tract 118, King County, Washington","849","411","null","null","241","125","null","null","153","155","null","null","0","12","null","null","447","null","395","null","0","12","null","null","0","12","null","null","8","14","null","null","0","12","null","null","8","null","14","null",
"1500000US530330118003","Block Group 3, Census Tract 118, King County, Washington","989","380","null","null","412","284","null","null","295","292","null","null","0","12","null","null","151","null","158","null","0","12","null","null","0","12","null","null","131","139","null","null","0","12","null","null","131","null","139","null",
"1500000US530330118004","Block Group 4, Census Tract 118, King County, Washington","1361","344","null","null","296","178","null","null","782","364","null","null","67","91","null","null","52","null","59","null","0","12","null","null","0","12","null","null","164","182","null","null","0","12","null","null","164","null","182","null",
"1500000US530330118005","Block Group 5, Census Tract 118, King County, Washington","1947","542","null","null","442","334","null","null","430","290","null","null","0","12","null","null","1075","null","369","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1500000US530330118006","Block Group 6, Census Tract 118, King County, Washington","1804","523","null","null","764","448","null","null","663","331","null","null","67","74","null","null","277","null","241","null","0","12","null","null","0","12","null","null","33","38","null","null","0","12","null","null","33","null","38","null",
"1500000US530330119001","Block Group 1, Census Tract 119, King County, Washington","1639","414","null","null","522","191","null","null","290","317","null","null","0","12","null","null","505","null","266","null","20","31","null","null","214","180","null","null","88","83","null","null","0","12","null","null","88","null","83","null",
"1500000US530330119002","Block Group 2, Census Tract 119, King County, Washington","1188","364","null","null","437","169","null","null","263","147","null","null","0","12","null","null","158","null","118","null","265","314","null","null","0","12","null","null","65","111","null","null","0","12","null","null","65","null","111","null",
"1500000US530330119003","Block Group 3, Census Tract 119, King County, Washington","1541","432","null","null","346","235","null","null","459","232","null","null","0","12","null","null","657","null","447","null","0","12","null","null","29","45","null","null","50","65","null","null","14","24","null","null","36","null","61","null",
"1500000US530330119004","Block Group 4, Census Tract 119, King County, Washington","1583","553","null","null","112","81","null","null","427","304","null","null","0","12","null","null","851","null","503","null","0","12","null","null","0","12","null","null","193","305","null","null","0","12","null","null","193","null","305","null",
"1500000US530330119005","Block Group 5, Census Tract 119, King County, Washington","1455","611","null","null","311","134","null","null","394","317","null","null","0","12","null","null","631","null","452","null","0","12","null","null","0","12","null","null","119","110","null","null","0","12","null","null","119","null","110","null",
"1500000US530330120001","Block Group 1, Census Tract 120, King County, Washington","1034","232","null","null","773","180","null","null","0","12","null","null","98","105","null","null","30","null","32","null","0","12","null","null","12","18","null","null","121","137","null","null","0","12","null","null","121","null","137","null",
"1500000US530330120002","Block Group 2, Census Tract 120, King County, Washington","1115","260","null","null","988","235","null","null","0","12","null","null","0","12","null","null","59","null","53","null","0","12","null","null","0","12","null","null","68","49","null","null","0","12","null","null","68","null","49","null",
"1500000US530330120003","Block Group 3, Census Tract 120, King County, Washington","1261","200","null","null","1064","181","null","null","0","12","null","null","45","64","null","null","50","null","55","null","28","45","null","null","17","26","null","null","57","63","null","null","0","12","null","null","57","null","63","null",
