"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330018003","Block Group 3, Census Tract 18, King County, Washington","1874","null","402","null","1433","402","null","null","33","null","53","null","0","null","12","null","228","214","null","null","0","12","null","null","29","null","34","null","151","null","160","null","0","null","12","null","151","null","160","null",
"1500000US530330019001","Block Group 1, Census Tract 19, King County, Washington","2151","null","238","null","1351","180","null","null","59","null","53","null","0","null","12","null","594","174","null","null","0","12","null","null","18","null","20","null","129","null","78","null","58","null","50","null","71","null","59","null",
"1500000US530330019002","Block Group 2, Census Tract 19, King County, Washington","1632","null","256","null","1408","210","null","null","78","null","56","null","0","null","12","null","94","91","null","null","15","35","null","null","11","null","16","null","26","null","39","null","0","null","12","null","26","null","39","null",
"1500000US530330019003","Block Group 3, Census Tract 19, King County, Washington","1188","null","190","null","1012","181","null","null","12","null","18","null","0","null","12","null","104","75","null","null","0","12","null","null","8","null","12","null","52","null","38","null","0","null","12","null","52","null","38","null",
"1500000US530330020001","Block Group 1, Census Tract 20, King County, Washington","1764","null","201","null","1343","191","null","null","8","null","13","null","0","null","12","null","228","83","null","null","0","12","null","null","37","null","41","null","148","null","93","null","0","null","12","null","148","null","93","null",
"1500000US530330020002","Block Group 2, Census Tract 20, King County, Washington","1007","null","132","null","875","132","null","null","11","null","16","null","2","null","5","null","82","51","null","null","0","12","null","null","0","null","12","null","37","null","38","null","0","null","12","null","37","null","38","null",
"1500000US530330020003","Block Group 3, Census Tract 20, King County, Washington","983","null","177","null","773","138","null","null","5","null","7","null","0","null","12","null","119","93","null","null","0","12","null","null","7","null","12","null","79","null","85","null","14","null","22","null","65","null","66","null",
"1500000US530330021001","Block Group 1, Census Tract 21, King County, Washington","1753","null","223","null","1382","200","null","null","48","null","55","null","0","null","12","null","278","125","null","null","0","12","null","null","27","null","34","null","18","null","29","null","0","null","12","null","18","null","29","null",
"1500000US530330021002","Block Group 2, Census Tract 21, King County, Washington","1197","null","269","null","1007","239","null","null","7","null","11","null","5","null","12","null","86","79","null","null","0","12","null","null","29","null","30","null","63","null","58","null","0","null","12","null","63","null","58","null",
"1500000US530330021003","Block Group 3, Census Tract 21, King County, Washington","1400","null","208","null","1008","212","null","null","10","null","16","null","0","null","12","null","248","107","null","null","0","12","null","null","53","null","52","null","81","null","66","null","0","null","12","null","81","null","66","null",
"1500000US530330022001","Block Group 1, Census Tract 22, King County, Washington","1807","null","320","null","1374","325","null","null","5","null","12","null","0","null","12","null","182","88","null","null","0","12","null","null","0","null","12","null","246","null","157","null","0","null","12","null","246","null","157","null",
"1500000US530330022002","Block Group 2, Census Tract 22, King County, Washington","1496","null","263","null","1299","253","null","null","0","null","12","null","13","null","21","null","88","82","null","null","13","22","null","null","31","null","50","null","52","null","56","null","17","null","27","null","35","null","34","null",
"1500000US530330022003","Block Group 3, Census Tract 22, King County, Washington","1240","null","242","null","834","171","null","null","0","null","12","null","0","null","12","null","335","146","null","null","0","12","null","null","0","null","12","null","71","null","80","null","0","null","12","null","71","null","80","null",
"1500000US530330022004","Block Group 4, Census Tract 22, King County, Washington","1324","null","220","null","1116","222","null","null","0","null","12","null","0","null","12","null","146","105","null","null","0","12","null","null","0","null","12","null","62","null","57","null","15","null","25","null","47","null","56","null",
"1500000US530330024001","Block Group 1, Census Tract 24, King County, Washington","983","null","184","null","852","183","null","null","0","null","12","null","0","null","12","null","64","59","null","null","0","12","null","null","34","null","53","null","33","null","27","null","0","null","12","null","33","null","27","null",
"1500000US530330024002","Block Group 2, Census Tract 24, King County, Washington","834","null","182","null","556","156","null","null","12","null","19","null","0","null","12","null","197","89","null","null","0","12","null","null","6","null","10","null","63","null","52","null","0","null","12","null","63","null","52","null",
"1500000US530330024003","Block Group 3, Census Tract 24, King County, Washington","1407","null","186","null","1333","187","null","null","0","null","12","null","0","null","12","null","49","36","null","null","8","13","null","null","0","null","12","null","17","null","26","null","0","null","12","null","17","null","26","null",
"1500000US530330025001","Block Group 1, Census Tract 25, King County, Washington","1886","null","352","null","1510","235","null","null","37","null","35","null","8","null","13","null","148","82","null","null","0","12","null","null","0","null","12","null","183","null","132","null","0","null","12","null","183","null","132","null",
"1500000US530330025002","Block Group 2, Census Tract 25, King County, Washington","1471","null","214","null","1231","208","null","null","0","null","12","null","0","null","12","null","140","93","null","null","0","12","null","null","22","null","35","null","78","null","75","null","0","null","12","null","78","null","75","null",
"1500000US530330026001","Block Group 1, Census Tract 26, King County, Washington","1134","null","229","null","825","166","null","null","11","null","16","null","0","null","12","null","132","67","null","null","0","12","null","null","117","null","170","null","49","null","42","null","0","null","12","null","49","null","42","null",
"1500000US530330026002","Block Group 2, Census Tract 26, King County, Washington","1621","null","241","null","1366","211","null","null","9","null","15","null","0","null","12","null","80","74","null","null","0","12","null","null","0","null","12","null","166","null","106","null","0","null","12","null","166","null","106","null",
"1500000US530330026003","Block Group 3, Census Tract 26, King County, Washington","1469","null","278","null","1191","236","null","null","13","null","22","null","0","null","12","null","172","119","null","null","0","12","null","null","0","null","12","null","93","null","57","null","0","null","12","null","93","null","57","null",
"1500000US530330026004","Block Group 4, Census Tract 26, King County, Washington","1044","null","200","null","832","184","null","null","15","null","25","null","0","null","12","null","87","60","null","null","0","12","null","null","0","null","12","null","110","null","74","null","10","null","16","null","100","null","73","null",
"1500000US530330027001","Block Group 1, Census Tract 27, King County, Washington","1829","null","408","null","1481","296","null","null","38","null","47","null","0","null","12","null","84","76","null","null","0","12","null","null","0","null","12","null","226","null","253","null","0","null","12","null","226","null","253","null",
"1500000US530330027002","Block Group 2, Census Tract 27, King County, Washington","1963","null","527","null","1391","401","null","null","20","null","33","null","0","null","12","null","195","141","null","null","0","12","null","null","120","null","142","null","237","null","132","null","17","null","27","null","220","null","137","null",
"1500000US530330027003","Block Group 3, Census Tract 27, King County, Washington","1349","null","371","null","916","203","null","null","13","null","21","null","0","null","12","null","337","390","null","null","0","12","null","null","13","null","20","null","70","null","54","null","0","null","12","null","70","null","54","null",
"1500000US530330027004","Block Group 4, Census Tract 27, King County, Washington","1274","null","265","null","971","207","null","null","15","null","25","null","0","null","12","null","148","117","null","null","0","12","null","null","125","null","204","null","15","null","21","null","0","null","12","null","15","null","21","null",
"1500000US530330028001","Block Group 1, Census Tract 28, King County, Washington","1159","null","310","null","1016","305","null","null","5","null","7","null","0","null","12","null","50","39","null","null","0","12","null","null","0","null","12","null","88","null","109","null","0","null","12","null","88","null","109","null",
"1500000US530330028002","Block Group 2, Census Tract 28, King County, Washington","1206","null","304","null","934","238","null","null","42","null","69","null","0","null","12","null","31","49","null","null","0","12","null","null","0","null","12","null","199","null","290","null","0","null","12","null","199","null","290","null",
"1500000US530330028003","Block Group 3, Census Tract 28, King County, Washington","1326","null","300","null","1040","224","null","null","0","null","12","null","0","null","12","null","180","93","null","null","0","12","null","null","15","null","25","null","91","null","103","null","0","null","12","null","91","null","103","null",
"1500000US530330028004","Block Group 4, Census Tract 28, King County, Washington","1234","null","275","null","1165","287","null","null","0","null","12","null","0","null","12","null","38","35","null","null","0","12","null","null","19","null","29","null","12","null","18","null","0","null","12","null","12","null","18","null",
"1500000US530330029001","Block Group 1, Census Tract 29, King County, Washington","1970","null","360","null","1640","280","null","null","0","null","12","null","1","null","4","null","98","86","null","null","0","12","null","null","21","null","29","null","210","null","205","null","21","null","29","null","189","null","193","null",
"1500000US530330029002","Block Group 2, Census Tract 29, King County, Washington","1543","null","247","null","1315","212","null","null","0","null","12","null","0","null","12","null","158","172","null","null","13","21","null","null","42","null","46","null","15","null","17","null","0","null","12","null","15","null","17","null",
"1500000US530330029003","Block Group 3, Census Tract 29, King County, Washington","1350","null","265","null","1280","272","null","null","0","null","12","null","0","null","12","null","35","33","null","null","0","12","null","null","0","null","12","null","35","null","33","null","0","null","12","null","35","null","33","null",
"1500000US530330030001","Block Group 1, Census Tract 30, King County, Washington","1581","null","234","null","1351","229","null","null","17","null","25","null","0","null","12","null","113","83","null","null","0","12","null","null","0","null","12","null","100","null","95","null","0","null","12","null","100","null","95","null",
"1500000US530330030002","Block Group 2, Census Tract 30, King County, Washington","1579","null","429","null","1287","352","null","null","0","null","12","null","0","null","12","null","112","91","null","null","0","12","null","null","140","null","229","null","40","null","65","null","0","null","12","null","40","null","65","null",
"1500000US530330030003","Block Group 3, Census Tract 30, King County, Washington","1502","null","255","null","1272","243","null","null","0","null","12","null","0","null","12","null","102","89","null","null","19","36","null","null","33","null","54","null","76","null","83","null","0","null","12","null","76","null","83","null",
"1500000US530330030004","Block Group 4, Census Tract 30, King County, Washington","1652","null","309","null","1463","294","null","null","0","null","12","null","0","null","12","null","29","34","null","null","0","12","null","null","20","null","30","null","140","null","102","null","19","null","30","null","121","null","104","null",
"1500000US530330031001","Block Group 1, Census Tract 31, King County, Washington","923","null","210","null","845","208","null","null","0","null","12","null","0","null","12","null","33","40","null","null","0","12","null","null","0","null","12","null","45","null","43","null","0","null","12","null","45","null","43","null",
"1500000US530330031002","Block Group 2, Census Tract 31, King County, Washington","1226","null","248","null","1187","247","null","null","0","null","12","null","11","null","16","null","28","34","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null",
"1500000US530330031003","Block Group 3, Census Tract 31, King County, Washington","1347","null","303","null","1265","303","null","null","0","null","12","null","0","null","12","null","61","71","null","null","0","12","null","null","0","null","12","null","21","null","30","null","0","null","12","null","21","null","30","null",
"1500000US530330031004","Block Group 4, Census Tract 31, King County, Washington","1528","null","217","null","1375","220","null","null","0","null","12","null","0","null","12","null","20","27","null","null","0","12","null","null","0","null","12","null","133","null","117","null","0","null","12","null","133","null","117","null",
"1500000US530330031005","Block Group 5, Census Tract 31, King County, Washington","1428","null","227","null","1208","194","null","null","0","null","12","null","64","null","102","null","107","118","null","null","0","12","null","null","0","null","12","null","49","null","75","null","0","null","12","null","49","null","75","null",
"1500000US530330032001","Block Group 1, Census Tract 32, King County, Washington","1128","null","355","null","1076","362","null","null","33","null","54","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","19","null","32","null","0","null","12","null","19","null","32","null",
"1500000US530330032002","Block Group 2, Census Tract 32, King County, Washington","1360","null","315","null","1130","298","null","null","0","null","12","null","0","null","12","null","89","106","null","null","0","12","null","null","48","null","76","null","93","null","76","null","0","null","12","null","93","null","76","null",
"1500000US530330032003","Block Group 3, Census Tract 32, King County, Washington","1316","null","312","null","1097","285","null","null","18","null","28","null","26","null","46","null","90","84","null","null","0","12","null","null","0","null","12","null","85","null","81","null","0","null","12","null","85","null","81","null",
"1500000US530330032004","Block Group 4, Census Tract 32, King County, Washington","1437","null","457","null","1320","448","null","null","0","null","12","null","0","null","12","null","47","51","null","null","0","12","null","null","24","null","39","null","46","null","49","null","0","null","12","null","46","null","49","null",
"1500000US530330032005","Block Group 5, Census Tract 32, King County, Washington","703","null","233","null","663","222","null","null","0","null","12","null","0","null","12","null","14","29","null","null","0","12","null","null","0","null","12","null","26","null","54","null","0","null","12","null","26","null","54","null",
"1500000US530330032006","Block Group 6, Census Tract 32, King County, Washington","1663","null","391","null","1512","379","null","null","0","null","12","null","0","null","12","null","21","36","null","null","0","12","null","null","0","null","12","null","130","null","122","null","0","null","12","null","130","null","122","null",
"1500000US530330032007","Block Group 7, Census Tract 32, King County, Washington","1206","null","361","null","972","314","null","null","0","null","12","null","0","null","12","null","91","125","null","null","0","12","null","null","74","null","119","null","69","null","84","null","0","null","12","null","69","null","84","null",
"1500000US530330033001","Block Group 1, Census Tract 33, King County, Washington","1626","null","304","null","1453","286","null","null","18","null","28","null","0","null","12","null","10","16","null","null","0","12","null","null","70","null","68","null","75","null","66","null","0","null","12","null","75","null","66","null",
"1500000US530330033002","Block Group 2, Census Tract 33, King County, Washington","889","null","210","null","831","217","null","null","13","null","21","null","0","null","12","null","28","34","null","null","0","12","null","null","0","null","12","null","17","null","38","null","0","null","12","null","17","null","38","null",
"1500000US530330033003","Block Group 3, Census Tract 33, King County, Washington","2244","null","466","null","1766","376","null","null","18","null","30","null","49","null","57","null","245","120","null","null","0","12","null","null","37","null","60","null","129","null","114","null","0","null","12","null","129","null","114","null",
"1500000US530330033004","Block Group 4, Census Tract 33, King County, Washington","1576","null","382","null","1181","251","null","null","90","null","121","null","0","null","12","null","123","81","null","null","0","12","null","null","0","null","12","null","182","null","136","null","0","null","12","null","182","null","136","null",
"1500000US530330033005","Block Group 5, Census Tract 33, King County, Washington","1225","null","281","null","898","178","null","null","0","null","12","null","0","null","12","null","123","100","null","null","0","12","null","null","0","null","12","null","204","null","150","null","0","null","12","null","204","null","150","null",
"1500000US530330034001","Block Group 1, Census Tract 34, King County, Washington","1271","null","169","null","1110","154","null","null","0","null","12","null","0","null","12","null","87","71","null","null","0","12","null","null","24","null","35","null","50","null","56","null","10","null","16","null","40","null","54","null",
"1500000US530330034002","Block Group 2, Census Tract 34, King County, Washington","1194","null","194","null","1110","188","null","null","10","null","17","null","0","null","12","null","49","49","null","null","0","12","null","null","0","null","12","null","25","null","28","null","0","null","12","null","25","null","28","null",
"1500000US530330034003","Block Group 3, Census Tract 34, King County, Washington","1165","null","188","null","943","190","null","null","25","null","41","null","0","null","12","null","106","60","null","null","0","12","null","null","0","null","12","null","91","null","55","null","25","null","28","null","66","null","49","null",
"1500000US530330035001","Block Group 1, Census Tract 35, King County, Washington","1307","null","175","null","1037","139","null","null","24","null","29","null","0","null","12","null","187","140","null","null","0","12","null","null","0","null","12","null","59","null","44","null","0","null","12","null","59","null","44","null",
"1500000US530330035002","Block Group 2, Census Tract 35, King County, Washington","1558","null","162","null","1310","147","null","null","11","null","17","null","0","null","12","null","71","59","null","null","0","12","null","null","0","null","12","null","166","null","107","null","0","null","12","null","166","null","107","null",
"1500000US530330035003","Block Group 3, Census Tract 35, King County, Washington","1353","null","198","null","1242","206","null","null","14","null","16","null","1","null","4","null","62","36","null","null","15","23","null","null","8","null","13","null","11","null","14","null","0","null","12","null","11","null","14","null",
