"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US530330026002","Block Group 2, Census Tract 26, King County, Washington","1596","233","null","null","1367","212","null","null","0","12","null","null","0","12","null","null","135","null","75","null","0","12","null","null","0","12","null","null","94","null","74","null","0","12","null","null","94","null","74","null",
"1500000US530330026003","Block Group 3, Census Tract 26, King County, Washington","1426","262","null","null","1210","217","null","null","24","26","null","null","0","12","null","null","124","null","87","null","0","12","null","null","0","12","null","null","68","null","59","null","0","12","null","null","68","null","59","null",
"1500000US530330026004","Block Group 4, Census Tract 26, King County, Washington","941","199","null","null","824","188","null","null","13","20","null","null","0","12","null","null","28","null","33","null","0","12","null","null","0","12","null","null","76","null","64","null","11","17","null","null","65","null","61","null",
"1500000US530330027001","Block Group 1, Census Tract 27, King County, Washington","1771","411","null","null","1455","342","null","null","39","50","null","null","0","12","null","null","72","null","67","null","0","12","null","null","0","12","null","null","205","null","258","null","0","12","null","null","205","null","258","null",
"1500000US530330027002","Block Group 2, Census Tract 27, King County, Washington","1901","486","null","null","1365","371","null","null","21","34","null","null","0","12","null","null","193","null","136","null","0","12","null","null","123","152","null","null","199","null","116","null","18","30","null","null","181","null","120","null",
"1500000US530330027003","Block Group 3, Census Tract 27, King County, Washington","1116","324","null","null","681","200","null","null","11","18","null","null","0","12","null","null","285","null","320","null","0","12","null","null","11","18","null","null","128","null","102","null","60","95","null","null","68","null","49","null",
"1500000US530330027004","Block Group 4, Census Tract 27, King County, Washington","1367","277","null","null","1186","270","null","null","17","27","null","null","1","2","null","null","136","null","109","null","0","12","null","null","0","12","null","null","27","null","28","null","0","12","null","null","27","null","28","null",
"1500000US530330028001","Block Group 1, Census Tract 28, King County, Washington","1071","222","null","null","1027","222","null","null","5","7","null","null","0","12","null","null","11","null","17","null","0","12","null","null","0","12","null","null","28","null","47","null","0","12","null","null","28","null","47","null",
"1500000US530330028002","Block Group 2, Census Tract 28, King County, Washington","1211","277","null","null","1049","284","null","null","0","12","null","null","0","12","null","null","47","null","53","null","0","12","null","null","0","12","null","null","115","null","155","null","0","12","null","null","115","null","155","null",
"1500000US530330028003","Block Group 3, Census Tract 28, King County, Washington","1180","261","null","null","981","220","null","null","0","12","null","null","0","12","null","null","144","null","119","null","0","12","null","null","0","12","null","null","55","null","83","null","0","12","null","null","55","null","83","null",
"1500000US530330028004","Block Group 4, Census Tract 28, King County, Washington","1392","201","null","null","1197","216","null","null","0","12","null","null","0","12","null","null","31","null","33","null","0","12","null","null","21","34","null","null","143","null","131","null","0","12","null","null","143","null","131","null",
"1500000US530330029001","Block Group 1, Census Tract 29, King County, Washington","1869","317","null","null","1621","275","null","null","0","12","null","null","1","6","null","null","92","null","83","null","6","9","null","null","37","34","null","null","112","null","105","null","27","31","null","null","85","null","77","null",
"1500000US530330029002","Block Group 2, Census Tract 29, King County, Washington","1626","233","null","null","1380","240","null","null","0","12","null","null","0","12","null","null","155","null","126","null","6","10","null","null","45","50","null","null","40","null","43","null","0","12","null","null","40","null","43","null",
"1500000US530330029003","Block Group 3, Census Tract 29, King County, Washington","1249","223","null","null","1204","227","null","null","0","12","null","null","0","12","null","null","27","null","25","null","0","12","null","null","0","12","null","null","18","null","19","null","0","12","null","null","18","null","19","null",
"1500000US530330030001","Block Group 1, Census Tract 30, King County, Washington","1382","251","null","null","1157","236","null","null","18","27","null","null","0","12","null","null","94","null","59","null","0","12","null","null","0","12","null","null","113","null","112","null","0","12","null","null","113","null","112","null",
"1500000US530330030002","Block Group 2, Census Tract 30, King County, Washington","1508","414","null","null","1093","364","null","null","0","12","null","null","0","12","null","null","124","null","98","null","0","12","null","null","243","211","null","null","48","null","76","null","0","12","null","null","48","null","76","null",
"1500000US530330030003","Block Group 3, Census Tract 30, King County, Washington","1523","306","null","null","1316","304","null","null","0","12","null","null","0","12","null","null","48","null","55","null","22","35","null","null","42","66","null","null","95","null","112","null","0","12","null","null","95","null","112","null",
"1500000US530330030004","Block Group 4, Census Tract 30, King County, Washington","1527","318","null","null","1373","292","null","null","0","12","null","null","0","12","null","null","11","null","21","null","0","12","null","null","0","12","null","null","143","null","120","null","0","12","null","null","143","null","120","null",
"1500000US530330031001","Block Group 1, Census Tract 31, King County, Washington","1030","267","null","null","989","264","null","null","0","12","null","null","0","12","null","null","29","null","34","null","0","12","null","null","0","12","null","null","12","null","19","null","0","12","null","null","12","null","19","null",
"1500000US530330031002","Block Group 2, Census Tract 31, King County, Washington","909","216","null","null","862","208","null","null","0","12","null","null","11","19","null","null","36","null","45","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330031003","Block Group 3, Census Tract 31, King County, Washington","1529","394","null","null","1511","393","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","18","null","30","null","0","12","null","null","18","null","30","null",
"1500000US530330031004","Block Group 4, Census Tract 31, King County, Washington","1707","284","null","null","1559","279","null","null","0","12","null","null","0","12","null","null","19","null","27","null","0","12","null","null","0","12","null","null","129","null","112","null","0","12","null","null","129","null","112","null",
"1500000US530330031005","Block Group 5, Census Tract 31, King County, Washington","1282","224","null","null","1049","185","null","null","28","73","null","null","45","72","null","null","114","null","129","null","0","12","null","null","0","12","null","null","46","null","76","null","0","12","null","null","46","null","76","null",
"1500000US530330032001","Block Group 1, Census Tract 32, King County, Washington","1044","341","null","null","989","345","null","null","34","56","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","21","null","33","null","0","12","null","null","21","null","33","null",
"1500000US530330032002","Block Group 2, Census Tract 32, King County, Washington","1399","302","null","null","1238","289","null","null","0","12","null","null","0","12","null","null","34","null","56","null","0","12","null","null","47","80","null","null","80","null","69","null","0","12","null","null","80","null","69","null",
"1500000US530330032003","Block Group 3, Census Tract 32, King County, Washington","1177","286","null","null","1033","249","null","null","20","34","null","null","33","52","null","null","42","null","51","null","0","12","null","null","0","12","null","null","49","null","54","null","0","12","null","null","49","null","54","null",
"1500000US530330032004","Block Group 4, Census Tract 32, King County, Washington","1282","386","null","null","1077","356","null","null","0","12","null","null","0","12","null","null","104","null","85","null","0","12","null","null","50","81","null","null","51","null","55","null","0","12","null","null","51","null","55","null",
"1500000US530330032005","Block Group 5, Census Tract 32, King County, Washington","611","184","null","null","581","178","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","30","48","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330032006","Block Group 6, Census Tract 32, King County, Washington","1923","589","null","null","1793","567","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","130","null","126","null","0","12","null","null","130","null","126","null",
"1500000US530330032007","Block Group 7, Census Tract 32, King County, Washington","1068","395","null","null","841","337","null","null","0","12","null","null","0","12","null","null","143","null","159","null","0","12","null","null","64","99","null","null","20","null","31","null","0","12","null","null","20","null","31","null",
"1500000US530330033001","Block Group 1, Census Tract 33, King County, Washington","1693","294","null","null","1575","302","null","null","19","31","null","null","0","12","null","null","15","null","24","null","0","12","null","null","35","39","null","null","49","null","56","null","0","12","null","null","49","null","56","null",
"1500000US530330033002","Block Group 2, Census Tract 33, King County, Washington","767","218","null","null","736","218","null","null","13","21","null","null","0","12","null","null","18","null","30","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null",
"1500000US530330033003","Block Group 3, Census Tract 33, King County, Washington","1964","344","null","null","1568","305","null","null","20","32","null","null","0","12","null","null","173","null","119","null","0","12","null","null","58","67","null","null","145","null","124","null","21","34","null","null","124","null","118","null",
"1500000US530330033004","Block Group 4, Census Tract 33, King County, Washington","1365","331","null","null","1077","224","null","null","91","98","null","null","0","12","null","null","101","null","75","null","0","12","null","null","0","12","null","null","96","null","108","null","0","12","null","null","96","null","108","null",
"1500000US530330033005","Block Group 5, Census Tract 33, King County, Washington","1198","249","null","null","952","233","null","null","0","12","null","null","0","12","null","null","109","null","83","null","0","12","null","null","0","12","null","null","137","null","81","null","0","12","null","null","137","null","81","null",
"1500000US530330034001","Block Group 1, Census Tract 34, King County, Washington","1325","185","null","null","1121","156","null","null","26","38","null","null","17","26","null","null","87","null","69","null","0","12","null","null","23","37","null","null","51","null","55","null","9","14","null","null","42","null","53","null",
"1500000US530330034002","Block Group 2, Census Tract 34, King County, Washington","1152","185","null","null","1033","172","null","null","0","12","null","null","0","12","null","null","67","null","54","null","0","12","null","null","0","12","null","null","52","null","43","null","0","12","null","null","52","null","43","null",
"1500000US530330034003","Block Group 3, Census Tract 34, King County, Washington","1184","215","null","null","1003","195","null","null","24","39","null","null","0","12","null","null","78","null","49","null","0","12","null","null","0","12","null","null","79","null","40","null","12","19","null","null","67","null","34","null",
"1500000US530330035001","Block Group 1, Census Tract 35, King County, Washington","1203","174","null","null","965","120","null","null","25","28","null","null","0","12","null","null","182","null","150","null","0","12","null","null","0","12","null","null","31","null","36","null","0","12","null","null","31","null","36","null",
"1500000US530330035002","Block Group 2, Census Tract 35, King County, Washington","1583","195","null","null","1361","173","null","null","10","16","null","null","0","12","null","null","70","null","56","null","0","12","null","null","0","12","null","null","142","null","114","null","0","12","null","null","142","null","114","null",
"1500000US530330035003","Block Group 3, Census Tract 35, King County, Washington","1265","213","null","null","1175","219","null","null","4","7","null","null","1","3","null","null","56","null","36","null","11","17","null","null","8","12","null","null","10","null","14","null","0","12","null","null","10","null","14","null",
"1500000US530330036001","Block Group 1, Census Tract 36, King County, Washington","1301","273","null","null","1037","275","null","null","30","51","null","null","0","12","null","null","85","null","70","null","0","12","null","null","30","32","null","null","119","null","84","null","0","12","null","null","119","null","84","null",
